url,label
https://icccreative.com/update/redirect.php,1
http://razdacha-stykerov7.blogspot.com/,1
https://razdacha-stykerov7.blogspot.com/,1
http://www.chesstaro.ru,1
http://centergames.xyz,1
http://sagawa-me.com:81/index2.html,1
http://sagawa-me.com:81/,1
http://account.paxfulsecurity.online/#,1
http://sagawa-zv.com:81/pp.html,1
https://www.freeapkbaixar.com/2/com.bnhp.businessapp/downloading.html#,1
https://www.cev.org.ve/galerias/nonupdatesid/customer_center/Secure994/myaccount/signin/?country.x=US&locale.x=en_US,1
https://fotostudijanuomai.lt/ten/8d1bad45/Up-dating.php?country_x=-&amp;ACCT_x=ID-PPL=PA324185.75.141.32=ScrPg=32c4583f658141593f5bc20e568bba54e33931258d072be4f4d0e55a94450cf4S=$1$p5A8ZQF3$CwZ/Paypal_Virefication/,1
http://w332942.virtualuser.de/,1
http://sagawa-zx.com:81/index2.html,1
http://sagawa-zx.com:81/,1
http://www.darcycountry.com/img/login/1/bill%20(2).php,1
http://sagawa-nj.com:81/pp.html,1
http://sagawa-nj.com:81/index2.html,1
http://sagawa-nj.com:81/,1
http://sagawa-ng.com:81/pp.html,1
http://sagawa-nf.com:81/index2.html,1
http://msmmoorefoundation.org/causes,1
http://novitaengenharia.com/css/valid/admin%20verify/,1
http://msmmoorefoundation.org/gallery,1
http://msmmoorefoundation.org/team,1
http://msmmoorefoundation.org/contact-us,1
https://gcoecalumni.com/attach/index.html,1
http://www.bambinopasta.com/2020/temfi/verify55us.php,1
http://msmmoorefoundation.org,1
http://msmmoorefoundation.org/volunteer,1
https://paypal-egiftscard.gitlab.io/paypal.com/,1
http://ultimatexscape.com/Ss/,1
http://serjracing.com/wwws.ib7.bradesco.exclusive.com.br/atendimento_bradesco/home.php,1
https://www.steptrans.cz/media/editors/none/,1
http://develomntsystem-guard.tk/,1
http://2bit.ru.com/,1
http://365cbange.pw/,1
http://212.237.32.44/liberbank/,1
https://payment39.419274.pl/vd-4ZiwVa,1
http://u0670322.cp.regruhosting.ru/jandarijadari/,1
https://pinkosale.com/hma/Validation/step2.html,1
https://coloradonannyagency.com/ca/www/view/login.php,1
https://8c94a7cf.ngrok.io/scccccc/?em=hgfhjhj@yahoo.com,1
https://yahoo-47392.com/,1
https://sites.google.com/site/verityteamworkes/,1
http://yahoo-47392.com/,1
http://yahoo-193726.com/,1
https://wplaty.293713.pl/jf-llszZO,1
https://apcersves.000webhostapp.com/security_help.htm,1
http://vk.somee.com/,1
https://moodbeauty.icu/auth.php,1
https://610346.pl/bk-YMtQyr,1
https://cesay.org.mx/img/pearls/index.php,1
https://alabastro.cl/wp-admin/usr/,1
https://419274.pl/vd-4ZiwVa,1
https://segurancapam.com/ssl/index.php?produto=634527672,1
http://descontdodia.com/index.php?produto=674887975,1
http://servismerkezi.com.tr/0ffice/seenewmenws/seenupdatemenows.html,1
https://mortgagechain.co.uk/roct/Absa%20Online%20-%20PROFILE.htm,1
http://betsamba.co/Groupownertime/rename/file/client/,1
http://www.gvkinfotech.com/pay.htm,1
https://free-stickeps.blogspot.com/,1
https://free-st1ckers-vk.blogspot.com/,1
http://www.mias-anime-page.de/wordpress/roct/Absa%20Online%20-%20PROFILE.htm,1
https://www.bmithub.com/web-designing.php,1
http://mvkwetfgert.000webhostapp.com/,1
http://diabetic-minimums.000webhostapp.com/verify/english/crypt/index.html,1
http://smwasusu.000webhostapp.com/englishhss/englishhss/crypt/index.html,1
http://arisglykas.com/roct/Absa%20Online%20-%20PROFILE.htm,1
https://www.architecte-conseils.fr/wordpress/roct/Absa%20Online%20-%20PROFILE.htm,1
http://socialnyobmenik.xyz,1
https://aitatennis.com/profiles/review/zzdkwnzq=/index.php,1
http://mkz12.000webhostapp.com/erfan1/Instagram/index.htm,1
http://unlawful-adaption.000webhostapp.com/chase.com/chase.com/chase2019/www/auth/home/auth/index.php,1
http://webghost008.000webhostapp.com/doc/index.html,1
http://samoan-fifties.000webhostapp.com/shine/english/Account%20Support/account%20support/admin%20verify/index.html,1
http://qewtt-anekamin.000webhostapp.com/Chali/Chali/Chali/auth/index.php,1
http://followersfree.gq/k2.html,1
https://athenss.gq/aa/AT&amp;T/,1
http://eusporangiate-beat.000webhostapp.com/yahoo/Company/AEJ3dI/AEJ3dI/AEJ3dI/AEJ3dI/index.html,1
http://mlbb-official.000webhostapp.com/confirm.php,1
http://breakthrubev00.000webhostapp.com/zinxsecuread(1)/NO3PDF/Sign%20in%20to%20your%20account.html,1
http://resetting-account-support-appleid-apple.com/,1
http://betsamba.co/server-Datetime/templates/serveur/jspere/Writeable/,1
http://www.rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit&amp;id=4d64c80d052e1e7b2179cc5e1da1e1714d64c80d052e1e7b2179cc5e1da1e171&amp;session=4d64c80d052e1e7b2179cc5e1da1e1714d64c80d052e1e7b2179cc5e1da1e171,1
http://www.rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit&amp;id=27f4148df9895ce67381404f4bfa4a7027f4148df9895ce67381404f4bfa4a70&amp;session=27f4148df9895ce67381404f4bfa4a7027f4148df9895ce67381404f4bfa4a70,1
http://www.rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit&amp;id=2612bdf4f7db1759cf10e4d6df0d81402612bdf4f7db1759cf10e4d6df0d8140&amp;session=2612bdf4f7db1759cf10e4d6df0d81402612bdf4f7db1759cf10e4d6df0d8140,1
http://www.rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit&amp;id=0204b9fa5436cbd73a4dc54f8d2003ad0204b9fa5436cbd73a4dc54f8d2003ad&amp;session=0204b9fa5436cbd73a4dc54f8d2003ad0204b9fa5436cbd73a4dc54f8d2003ad,1
http://www.rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit,1
http://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login/,1
http://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login,1
https://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login,1
https://rockheads-illustration.com/wp-content/bankofamerica/login.php?cmd=login_submit,1
https://rockheads-illustration.com/wp-content/bankofamerica/login.php,1
http://malwarestore.id/wp-activation/,1
http://latinsalsa.it/components/com_events/upgrade/newp/ii.php?_rand=13inboxlight.aspx?n=1774256418&amp;email=&amp;fav_1=&amp;fid=4&amp;fid_1=&amp;fid_1252899642=&amp;fid_4_1252899642=&amp;rand=13inboxlightaspxn.177425/kahl396yuh13gml7,1
http://iowabaseballleague.com/kosewe4564/auth.php,1
http://eklavyaonlinestudy.com/live/hotmail/index.php,1
https://decentral360.com/wp-content/plugins/updraftplus/includes/jstree/themes/default/adobes-reader/adobes/ok/index2.htm,1
https://decentral360.com/wp-content/plugins/updraftplus/includes/jstree/themes/default/adobes-reader/adobes/ok/,1
https://athenss.gq/a/Outlook-New/Sign%20In.htm,1
http://guydurnin.com/Ourtime./logs/index.htm,1
https://shvedyk.com/wp-includes/images/crystal/audio/rbsqcgi.htm,1
http://podarki2019.rf.gd/auth/index.php?i=1,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/AA19cf8.html,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/GGC.html,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/LL151f1.html,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/OFd9af.html,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/OT9d5c.html,1
http://enteric-diagnostics.000webhostapp.com/asdgs/2019%20drive/drive/officenew/YYc226.html,1
https://domainfactory77.ru,1
http://tristan-brisebois.com.pl/cmct/Comcast_account_maintenance_2014.htm,1
https://bradygose.com/signin/app/unusual_activity,1
http://msmmoorefoundation.org/donate,1
https://sites.google.com/site/appconfigurtions/,1
https://capreosur.com.ve/ck/AT&amp;T/,1
http://vidracariaamundial.com.br/wp-content/languages/one/drive/login/outlook/8359ac12c4d8fb780c5a9561be492d58/pass.php,1
http://www.adrianobedore.com.br/wp-content/plugins/jetpack/images/connection-landing/1084/ING/ingdirect.es/11277/pass.html,1
https://chiwangmov.com/Net-flix/nfx/signin.php?country=US-United%20States&amp;lang=en,1
http://fbapp.zearis.ge/modules/contextual/images/at/Indexxatt.htm,1
http://www.55323117.com/img/Redirect.php,1
https://www.celltronics.com.br/smartphone-motorola-xt1920-19-moto-e5-play-16gb-4g-1gb-ram-tela-534-cam-8mp-selfie-5mp-4542/p?gclid=EAIaIQobChMImfGtusbs4AIV1GrBCh0YkQipEAEYASABEgIpqvD_BwE,1
http://music.dumpsterrentalcherryhill.com/docusign/,1
https://sites.google.com/site/apvzescres/,1
https://giganticnano.com/ok/officerenew/login.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418,1
https://sites.google.com/site/apocresvtesrs/,1
http://beskchanqe.xyz/,1
https://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login/?country.x=NL&amp;locale.x=en_NL,1
http://daylightcom.com/mersa/,1
http://www.soapcastle.com/212.111.013/cmd-login=fe3b3828c30dde1386ef28f892f51a26/wrong_pass.php?email=&amp;rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.113InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,1
http://www.soapcastle.com/212.111.013/cmd-login=fe3b3828c30dde1386ef28f892f51a26/,1
http://www.soapcastle.com/212.111.013/cmd-login=18557d58fe20d5725d5811d015bf0053/,1
http://eastbaytow.co/edier/sec/index1.php,1
"https://services.runescape.com-ao.cz/m=weblogin/loginform684,479,646,88287639,1187",1
https://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login/,1
https://www.kenchickenmalang.com/Account/PayPal/Info/myaccount/websc_login/?country.x=US&locale.x=en_US,1
https://biznik.org/PayPal/customer_center/Secure591/myaccount/signin/?country.x=GB&amp;locale.x=en_GB,1
http://ucleisohn.com/roct/Absa%20Online%20-%20PROFILE.htm,1
https://artsmiley.com/wp-files/Public/ReIdentify/Logon,1
https://artsmiley.com/wp-files/Public/ReIdentify/Logon/,1
https://loopers.stream/Ground8975/hgftry/auth.php,1
http://hotelkochili.gr/test/python/Gdrive/Gdrive/googledrv/ServiceLogin/images/,1
https://hsbc-uk-verifications.com/,1
https://desidhamal.info/buu/seenewmenws/seenupdatemenows.html,1
http://beskchanqe.org.ru/,1
https://creditagricolpro.tumblr.com/?id=/Amail3bef69ff484881f9d588a4d4a3026b61Asmail,1
"https://secure.runescape.com-ws.ru/m=weblogin/loginform669,251,579,28846165,638",1
https://account.manage.servise.payplogin.contemplative-life.org/signin,1
https://account.manage.servise.payplogin.contemplative-life.org/,1
https://dmaned-ormade.firebaseapp.com/,1
http://sagawa-qee.com:81/pp.html,1
http://bestcbanqe.website/,1
https://loopers.stream/Owapa90908/09643/auth.php,1
https://loopers.stream/Owapa90908/09643/,1
http://u0669291.cp.regruhosting.ru/ingservicees1/b35224ecd27c2f60cbd09fb0825bfca7/pincod.php?pin=15b5bd384fc2c072ca21fab1adcd69b72,1
http://u0669291.cp.regruhosting.ru/ingservicees1/14330d45481173422aea4c425a60f840/sms.php,1
http://latamvapea.com/ventura/elegance/baalhabib/accDetailss.php,1
http://80.211.157.38/cajarurale/,1
http://soapcastle.com/212.111.013/cmd-login=605754a1308a2bdf98ccdc9e2b21f3cd/wrong_pass.php,1
https://omedicalclinic.com/netflix/action3.php,1
http://u0669291.cp.regruhosting.ru/ingservicees1/e152063736742ec58bfb22cc680dbf65/,1
http://u0669291.cp.regruhosting.ru/ingservicees1/14330d45481173422aea4c425a60f840/,1
http://bestcbanqe.space/,1
http://bb-security-mobile.cf/,1
https://omedicalclinic.com/netflix/,1
https://wegetstartedaccess0059503221.godaddysites.com/,1
http://5403po.000webhostapp.com/Purchase Order/Adobe (3)/Adobe/Validation/login.php,1
http://besfchanqe.host/,1
http://litopia21.com/morningform/file/login/08/,1
http://litopia21.com/morningform/file/login/08,1
http://litopia21.com/morningform/file/auth,1
http://litopia21.com/morningform/file/auth/,1
http://litopia21.com/morningform/file/login/05/,1
http://litopia21.com/morningform/file/login/05,1
http://litopia21.com/morningform/file/update/09/,1
http://litopia21.com/morningform/file/update/09,1
http://litopia21.com/morningform/file/update/10/,1
http://litopia21.com/morningform/file/update/10,1
http://litopia21.com/morningform/file/update/04/,1
http://litopia21.com/morningform/file/update/04,1
http://litopia21.com/morningform/file/login/07/,1
http://litopia21.com/morningform/file/login/07,1
http://litopia21.com/morningform/file/login/20/,1
http://litopia21.com/morningform/file/login/13/,1
http://litopia21.com/morningform/file/login/13,1
http://litopia21.com/morningform/file/update/03,1
http://litopia21.com/morningform/file/update/03/,1
http://19cottage.net/ps,1
https://www.s4serv.com/confirmation/GD/,1
https://saveyoursoultv.com/wp-includes/Requests/Exception/HTTP/signin1/customer_center/customer-IDPP00C583/myaccount/signin/?locale.x=en_,1
http://engelca.com.br/login-account.paypal/bin/account,1
http://www.tedigocomosehace.com/wp-content/plugins/wd/OFFICE%20AUTO%20BY%20W3LL/1a00066ca38fe41468b04afa006c1785/Login.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=40&amp;id=2210307898,1
http://dio0upsd.000webhostapp.com/chase./ef197a7d782eb7d23c076fc828bc7b2a/files/home/auth/index.php,1
http://steamc0munity.com/frontend/web/site/steamcommunity.com/discussions,1
http://soullymusic.com/wp-includes/Text/Diff/server/mog/wells/wells,1
http://soullymusic.com/wp-includes/Text/Diff/server/mog/wells,1
http://socialstarting.com/wp-includes/SimplePie/XML,1
http://pawnwatchnyc.com/old/wp-content/plugins/holy/DHL33/DHL2018/u.php,1
http://login-account.paypal.engelca.com.br/b1507,1
http://josephpaintings.co.uk/images/admin/Purchases/newestali/Login.htm,1
http://topnewsuk.ml/,1
http://baumanchat.000webhostapp.com/,1
http://esango.co.ke/wp-admin/css/colors/sunrise/img/a/apprisal/kooltuo.php,1
http://busykidsbaltics.com/wp-includes/widgets/xxtww/365voice/login/office/,1
http://vozdelsur.com.mx/blaster/en-us/system.css/mtb/home/auth/2.php,1
https://ethereum-constantinople.com/wallet/,1
https://sites.google.com/site/notificationsblocking/,1
https://sngulardtv.com/index.php,1
https://sites.google.com/site/pedartments/,1
https://preciousbrazil.com/support/rex/signin.html,1
https://sites.google.com/site/upcorectyon/,1
https://0c584d61-0ba8-48fe-8709-44323bfc47c1.htmlcomponentservice.com/get_draft?id=0c584d_a2d8f130e4a79a0218456c2b5f90d524.html,1
http://vozdelsur.com.mx/blaster/en-us/system.css/mtb/home/auth/email1.php,1
http://vozdelsur.com.mx/blaster/en-us/system.css/mtb/home/auth/challenge.html?766f7a64656c7375722e636f6d2e6d78?766f7a64656c7375722e636f6d2e6d78?766f7a64656c7375722e636f6d2e6d78,1
http://www.bellgab.com,1
http://daniewine.com/index.php,1
https://kishoricapital.com/Loading.php,1
https://punjabkbank.com/wp-content/upgrade/paypal/home/,1
http://stcroixlofts.com/inc/manager/config/auth/log/168ef238afb8883f9b09e2dd112ca7c1NzNlNWE2NWE2ZjAzMGMzYWViZjY1NjkxNTliZWU4NGU=/resolution/websc_login,1
https://metagenics9sz.azurewebsites.net/invocing0vc/sharpoint/share/verificationAttempt.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,1
https://metagenics9sz.azurewebsites.net/invocing0vc/sharpoint/share/verification.php?sf58gfd1s689sxd2sdf8angf264s9df23sd2f1n495K3L2C151645172991f1477dbd26917ef3822423f62e984a91f1477dbd26917ef3822423f62e984a91f1477dbd,1
https://voty-app.us/semthf/index.php,1
https://redfr.duckdns.org/hgl.kt/yho.hk/hao.tk/login.php?https://login.yahoo.com/?.src=ym&.intl=us&.lang=en-US,1
https://redfr.duckdns.org/hgl.kt/yho.hk/hao.tk,1
https://sites.google.com/site/apsvretecres/,1
https://apzcresz.000webhostapp.com/recovery.htm,1
http://majik102502.appspot.com/www.paypal.com/ad/signin/,1
https://dsc.io/4jXJcj,1
http://admin26.moonfruit.com/?preview=Y,1
https://sites.google.com/site/apozcsesesa/,1
http://000njep.wcomhost.com/Free-Mobile/particulier/impaye/7fb5dc9404d02f0a2550b7870a0007b5/index.php?get=error,1
https://awazhunza.com/wp-content/plugins/sni3per/drop/Drop8/Drop8/,1
http://awazhunza.com/wp-content/plugins/sni3per/drop/Drop8/Drop8/,1
http://philippinetriallawyer.com/AlibabaOnline.com/AlibabaOnline.com/alibaba.com/images/data,1
http://mylogins.cso.groupatt.com.userprofiles.support.vaumos.com/web/LrrController/,1
http://mylogins.cso.groupatt.com.userprofiles.support.vaumos.com,1
http://mylogins.cso.group-att.com.userprofiles.support.vaumos.com/web-att.info/LrrController/,1
http://besfchanqe.website/,1
https://www.sindipetroprsc.org.br/videos/1/litoraldata/litoral5/4/1/comfirme-servi-compte-demande/Authentification-verified-moi-information-commande-QC.ca/Notifications-demande-information-compte-Quebec.ca/,1
https://kenpaes.com/wp-content/icons/bofa/bofa/bofa/bofa/index2.php,1
https://ethblock.org/,1
https://cyberworldlogistics.co.bw/mouka.html,1
https://planetbodyart.com/www.update-account.com/holla/signin/?country=France&local=en_FR,1
http://pressthefarmingazure.com/Googledocgoogledoc/,1
https://essentialshoppingmall.com/yahoo/mail/a78c4ff83838b26e6d0df07cb759eaa7/#n=1252899642&fid=1&fav=1,1
http://mag.koala.ir/wp-admin/images/Permission/drive/othr.php,1
https://placingothering.firebaseapp.com/,1
http://accounts.google.com.serviceloginservicemailpassivetruerm-falsecontinuemail.google.com.mail.ss1scc1tmpldefaultltmplcache2emr1osid1.financetrendnews.com/,1
http://hostingvalley.co.uk/blog/jvkvk/step2.php,1
https://cheackmeout.tk/told/att/Indexxatt.htm,1
https://absa.ent.box.com/,1
http://www.pascalemasson.fr/wordpress/wp-admin/user/login.php,1
http://dhlexpress8793892942899721832.000webhostapp.com/u.php,1
https://thegreenrooms.pk/BT/BT INTERNET FILE/index.html,1
http://bestcfanqe.net.ru/,1
http://us.battle.net.account.store-management.xyz/,1
https://truetravertinestone.com/wp-admin/includ/office-uduak/login/office/,1
https://truetravertinestone.com/wp-admin/includ/office-uduak/login/office,1
http://www.latinsalsa.it/components/com_events/upgrade/newp/ii.php?n=1774256418,1
http://rush-tip.tk/login.yahoo.com/home/,1
http://rush-tip.tk/login.yahoo.com/home,1
http://crm.arkof5.com/secure4.macu/49d7c131a5d71b57d9dd78b55a8fe870/step2.php?cmd=login_submit&amp;id=76cdb2ce6360b332d454170810efe0db76cdb2ce6360b332d454170810efe0db&amp;session=76cdb2ce6360b332d454170810efe0db76cdb2ce6360b332d454170810efe0db,1
http://crm.arkof5.com/secure4.macu/49d7c131a5d71b57d9dd78b55a8fe870/login.php?cmd=login_submit&amp;id=3e8a0d112c97864c74dd5ee04e92f64c3e8a0d112c97864c74dd5ee04e92f64c&amp;session=3e8a0d112c97864c74dd5ee04e92f64c3e8a0d112c97864c74dd5ee04e92f64c,1
http://crm.arkof5.com/secure4.macu/49d7c131a5d71b57d9dd78b55a8fe870/login.php?cmd=login_submit&id=4545759dfe78f8828cfd76a15a0fb2314545759dfe78f8828cfd76a15a0fb231&session=4545759dfe78f8828cfd76a15a0fb2314545759dfe78f8828cfd76a15a0fb231,1
http://crm.arkof5.com/secure4.macu/49d7c131a5d71b57d9dd78b55a8fe870/step1.php,1
http://shoessing-derpens.firebaseapp.com/,1
https://kkvwamd.ga/verify/Outlook%20Web%20App.html,1
http://blog.emporioazuki.com.br/wp-content/i.htm,1
http://vaporama.co.nz/wp-includes/SimplePie/Content/Type/id/190df,1
http://us.battle.net.account.us-store.xyz/,1
http://rush-tip.tk/login.yahoo.com/home/index2.php,1
http://rush-tip.tk/login.yahoo.com/home/index.php,1
http://vimalvadgamaphotography.in/mular/soallaa/es/auth/view/document,1
http://poodlepr.com/wp-content/cache/object/0a1/new/customer_center/customer-IDPP00C288/myaccount/signin/,1
http://talleresdimas.es/UWM/,1
https://rts-corporation.com/01/pp/pp/Validation/,1
http://vkgolosmailkz77.000webhostapp.com/,1
https://radiusarchitects.com/match,1
http://mspfrance.000webhostapp.com/next.html,1
http://purchaseorder012.000webhostapp.com/PL/WEtransfer/WEtransfer/www.zizamele.co.za/wp-content/uploads/2019/att/index.php,1
http://purchaseorder012.000webhostapp.com/PLI/WEtransfer/WEtransfer/www.zizamele.co.za/wp-content/uploads/2019/att/index.php,1
http://purchaseorder012.000webhostapp.com/PO/WEtransfer/WEtransfer/www.zizamele.co.za/wp-content/uploads/2019/att/index.php,1
http://login.microsoftonline.com.common.account.oauth22.authorizeclient.id.4345a7b9.9a63.4910.a426.35363201d503.thriveconsulting.net.au/login.php?cmd=login_submit&amp;id=e73157ff6ac2c22a64d47eb170c5e068e73157ff6ac2c22a64d47eb170c5e068&amp;session=e73157ff6ac2c22a64d47eb170c5e068e73157ff6ac2c22a64d47eb170c5e068,1
http://kiqpresents.com/wp-admin/css/colors/blue/index.php,1
https://radiusarchitects.com/match/,1
https://serdex.cl/templates/beez3/css/signin1/acc/home/other/,1
http://hartmanpartyrentals.com/track1/u.php,1
https://one-time-limited-verify-account.securityycenter.com/p/Success/to-login/paypal/account,1
https://serdex.cl/templates/beez3/css/signin1/acc/home/other,1
http://cayca.cl/sitio/googledocss/googledocss,1
http://longation.com/images/dc/index.php,1
